👨🏼‍🚒	маж, пожар, пожарникар, пожарникар: тип на кожа 3, тип на кожа 3
👨🏽‍🚒	маж, пожар, пожарникар, пожарникар: тип на кожа 4, тип на кожа 4
👨🏾‍🚒	маж, пожар, пожарникар, пожарникар: тип на кожа 5, тип на кожа 5
👨🏿‍🚒	маж, пожар, пожарникар, пожарникар: тип на кожа 6, тип на кожа 6
👩🏻‍🚒	жена, жена пожарникар: тип на кожа 1–2, пожар, пожарникар, тип на кожа 1–2
👩🏼‍🚒	жена, жена пожарникар: тип на кожа 3, пожар, пожарникар, тип на кожа 3
👩🏽‍🚒	жена, жена пожарникар: тип на кожа 4, пожар, пожарникар, тип на кожа 4
👩🏾‍🚒	жена, жена пожарникар: тип на кожа 5, пожар, пожарникар, тип на кожа 5
👩🏿‍🚒	жена, жена пожарникар: тип на кожа 6, пожар, пожарникар, тип на кожа 6
👮🏻	полицаец/полицајка, полицаец/полицајка: тип на кожа 1–2, полиција, тип на кожа 1–2
👮🏼	полицаец/полицајка, полицаец/полицајка: тип на кожа 3, полиција, тип на кожа 3
👮🏽	полицаец/полицајка, полицаец/полицајка: тип на кожа 4, полиција, тип на кожа 4
👮🏾	полицаец/полицајка, полицаец/полицајка: тип на кожа 5, полиција, тип на кожа 5
👮🏿	полицаец/полицајка, полицаец/полицајка: тип на кожа 6, полиција, тип на кожа 6
👮🏻‍♂	инспектор, маж, полицаец, полицаец: тип на кожа 1–2, полиција, тип на кожа 1–2
👮🏼‍♂	инспектор, маж, полицаец, полицаец: тип на кожа 3, полиција, тип на кожа 3
👮🏽‍♂	инспектор, маж, полицаец, полицаец: тип на кожа 4, полиција, тип на кожа 4
👮🏾‍♂	инспектор, маж, полицаец, полицаец: тип на кожа 5, полиција, тип на кожа 5
👮🏿‍♂	инспектор, маж, полицаец, полицаец: тип на кожа 6, полиција, тип на кожа 6
👮🏻‍♀	жена, инспектор, полицајка, полицајка: тип на кожа 1–2, полиција, тип на кожа 1–2
👮🏼‍♀	жена, инспектор, полицајка, полицајка: тип на кожа 3, полиција, тип на кожа 3
👮🏽‍♀	жена, инспектор, полицајка, полицајка: тип на кожа 4, полиција, тип на кожа 4
👮🏾‍♀	жена, инспектор, полицајка, полицајка: тип на кожа 5, полиција, тип на кожа 5
👮🏿‍♀	жена, инспектор, полицајка, полицајка: тип на кожа 6, полиција, тип на кожа 6
🕵🏻	детектив(ка), детектив(ка): тип на кожа 1–2, тип на кожа 1–2, шпион
🕵🏼	детектив(ка), детектив(ка): тип на кожа 3, тип на кожа 3, шпион
🕵🏽	детектив(ка), детектив(ка): тип на кожа 4, тип на кожа 4, шпион
🕵🏾	детектив(ка), детектив(ка): тип на кожа 5, тип на кожа 5, шпион
🕵🏿	детектив(ка), детектив(ка): тип на кожа 6, тип на кожа 6, шпион
🕵🏻‍♂	детектив, детектив: тип на кожа 1–2, инспектор, маж, тип на кожа 1–2, шпион
🕵🏼‍♂	детектив, детектив: тип на кожа 3, инспектор, маж, тип на кожа 3, шпион
🕵🏽‍♂	детектив, детектив: тип на кожа 4, инспектор, маж, тип на кожа 4, шпион
🕵🏾‍♂	детектив, детектив: тип на кожа 5, инспектор, маж, тип на кожа 5, шпион
